 #the tildeD tensor -- Eq. 12 of TAS17
 # in units of [ dimensionless ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.596250E+01   0.250000E-02   0.428386E-06   0.458276E-06  -0.884956E-06   0.210706E-08  -0.192035E-09  -0.297888E-07  -0.415782E-07  -0.188235E-09  -0.532346E-09
   0.596500E+01   0.250000E-02   0.117494E-06   0.125508E-06  -0.242527E-06   0.573212E-09  -0.561067E-10  -0.819217E-08  -0.113762E-07  -0.550712E-10  -0.145222E-09
   0.596750E+01   0.250000E-02   0.288981E-07   0.308315E-07  -0.596110E-07   0.139965E-09  -0.144898E-10  -0.201601E-08  -0.278919E-08  -0.142351E-10  -0.355705E-10
   0.597000E+01   0.250000E-02   0.636164E-08   0.678022E-08  -0.131153E-07   0.306112E-10  -0.331584E-11  -0.443420E-09  -0.611871E-09  -0.325960E-11  -0.780462E-11
   0.597250E+01   0.250000E-02   0.125144E-08   0.133258E-08  -0.257873E-08   0.598606E-11  -0.673176E-12  -0.870712E-10  -0.119934E-09  -0.661995E-12  -0.153108E-11
   0.597500E+01   0.250000E-02   0.219676E-09   0.233737E-09  -0.452473E-09   0.104509E-11  -0.121280E-12  -0.152482E-10  -0.209791E-10  -0.119332E-12  -0.268128E-12
   0.597750E+01   0.250000E-02   0.343687E-10   0.365424E-10  -0.707627E-10   0.162680E-12  -0.194181E-13  -0.237895E-11  -0.327092E-11  -0.190882E-13  -0.418525E-13
   0.598000E+01   0.250000E-02   0.478628E-11   0.508587E-11  -0.985149E-11   0.225488E-13  -0.277112E-14  -0.330412E-12  -0.454034E-12  -0.268987E-14  -0.581999E-14
   0.598250E+01   0.250000E-02   0.592021E-12   0.628763E-12  -0.121832E-11   0.277687E-14  -0.341303E-15  -0.408673E-13  -0.561084E-13  -0.340003E-15  -0.717878E-15
   0.598500E+01   0.250000E-02   0.645106E-13   0.684773E-13  -0.132731E-12   0.304925E-15  -0.420286E-16  -0.445870E-14  -0.610565E-14  -0.333156E-16  -0.783436E-16
   0.598750E+01   0.250000E-02   0.579318E-14   0.610855E-14  -0.118836E-13   0.273448E-16  -0.415672E-17  -0.494662E-15  -0.642724E-15  -0.243769E-17  -0.654714E-17
   0.599000E+01   0.250000E-02  -0.972121E-15  -0.952034E-15   0.205106E-14   0.564006E-17   0.163850E-17  -0.116726E-15  -0.116312E-15   0.175491E-17  -0.133907E-17
   0.599250E+01   0.250000E-02  -0.156000E-13  -0.153964E-13   0.311952E-13   0.498571E-16   0.236246E-16  -0.123440E-15   0.217325E-15   0.227950E-16  -0.139303E-16
   0.599500E+01   0.250000E-02  -0.145624E-12  -0.144203E-12   0.290044E-12   0.465156E-15   0.219721E-15  -0.145098E-14   0.162363E-14   0.212906E-15  -0.129544E-15
   0.599750E+01   0.250000E-02  -0.119736E-11  -0.118598E-11   0.237966E-11   0.382268E-14   0.180909E-14  -0.114322E-13   0.141607E-13   0.175137E-14  -0.106511E-14
   0.600000E+01   0.250000E-02  -0.873456E-11  -0.865369E-11   0.173278E-10   0.279037E-13   0.132098E-13  -0.848591E-13   0.102268E-12   0.127866E-13  -0.777146E-14
   0.600250E+01   0.250000E-02  -0.566497E-10  -0.561356E-10   0.112255E-09   0.181194E-12   0.858354E-13  -0.556205E-12   0.661036E-12   0.831138E-13  -0.504504E-13
   0.600500E+01   0.250000E-02  -0.327105E-09  -0.324175E-09   0.647773E-09   0.104810E-11   0.496919E-12  -0.322899E-11   0.382798E-11   0.481381E-12  -0.291633E-12
   0.600750E+01   0.250000E-02  -0.168359E-08  -0.166863E-08   0.333315E-08   0.540751E-11   0.256629E-11  -0.166567E-10   0.198450E-10   0.248698E-11  -0.150309E-11
   0.601000E+01   0.250000E-02  -0.773448E-08  -0.766600E-08   0.153117E-07   0.249175E-10   0.118379E-10  -0.765289E-10   0.921337E-10   0.114757E-10  -0.691642E-11
   0.601250E+01   0.250000E-02  -0.317638E-07  -0.314829E-07   0.628841E-07   0.102704E-09   0.488469E-10  -0.313923E-09   0.383337E-09   0.473650E-10  -0.284570E-10
   0.601500E+01   0.250000E-02  -0.116812E-06  -0.115780E-06   0.231272E-06   0.379316E-09   0.180612E-09  -0.115244E-08   0.143111E-08   0.175175E-09  -0.104874E-09
   0.601750E+01   0.250000E-02  -0.385440E-06  -0.382034E-06   0.763155E-06   0.125780E-08   0.599636E-09  -0.379539E-08   0.480270E-08   0.581724E-09  -0.346889E-09
   0.602000E+01   0.250000E-02  -0.114376E-05  -0.113366E-05   0.226467E-05   0.375357E-08   0.179188E-08  -0.112415E-07   0.145230E-07   0.173880E-08  -0.103224E-08
   0.602250E+01   0.250000E-02  -0.306046E-05  -0.303346E-05   0.605990E-05   0.101089E-07   0.483325E-08  -0.300267E-07   0.396908E-07   0.469147E-08  -0.277098E-08
   0.602500E+01   0.250000E-02  -0.740761E-05  -0.734234E-05   0.146679E-04   0.246498E-07   0.118067E-07  -0.725551E-07   0.983851E-07   0.114643E-07  -0.673206E-08
   0.602750E+01   0.250000E-02  -0.162786E-04  -0.161352E-04   0.322347E-04   0.546346E-07   0.262224E-07  -0.159188E-06   0.222111E-06   0.254720E-07  -0.148583E-07
   0.603000E+01   0.250000E-02  -0.326196E-04  -0.323325E-04   0.645962E-04   0.110569E-06   0.531920E-07  -0.318529E-06   0.458831E-06   0.516931E-07  -0.299244E-07
   0.603250E+01   0.250000E-02  -0.599023E-04  -0.593751E-04   0.118630E-03   0.205389E-06   0.990666E-07  -0.584313E-06   0.871936E-06   0.963237E-07  -0.552767E-07
   0.603500E+01   0.250000E-02  -0.101390E-03  -0.100497E-03   0.200800E-03   0.352268E-06   0.170413E-06  -0.988567E-06   0.153338E-05   0.165788E-06  -0.942018E-07
   0.603750E+01   0.250000E-02  -0.159190E-03  -0.157787E-03   0.315289E-03   0.561543E-06   0.272553E-06  -0.155293E-05   0.251193E-05   0.265326E-06  -0.149079E-06
   0.604000E+01   0.250000E-02  -0.233490E-03  -0.231427E-03   0.462471E-03   0.837976E-06   0.408235E-06  -0.228184E-05   0.386033E-05   0.397690E-06  -0.220658E-06
   0.604250E+01   0.250000E-02  -0.322338E-03  -0.319479E-03   0.638492E-03   0.117959E-05   0.577004E-06  -0.316108E-05   0.560637E-05   0.562534E-06  -0.307797E-06
   0.604500E+01   0.250000E-02  -0.422095E-03  -0.418329E-03   0.836141E-03   0.157854E-05   0.775557E-06  -0.416268E-05   0.775073E-05   0.756732E-06  -0.407785E-06
   0.604750E+01   0.250000E-02  -0.528309E-03  -0.523559E-03   0.104659E-02   0.202344E-05   0.998807E-06  -0.525342E-05   0.102716E-04   0.975412E-06  -0.517064E-06
   0.605000E+01   0.250000E-02  -0.636635E-03  -0.630855E-03   0.126124E-02   0.250198E-05   0.124116E-05  -0.640276E-05   0.131337E-04   0.121319E-05  -0.632009E-06
   0.605250E+01   0.250000E-02  -0.743475E-03  -0.736639E-03   0.147296E-02   0.300317E-05   0.149753E-05  -0.758743E-05   0.162968E-04   0.146513E-05  -0.749495E-06
   0.605500E+01   0.250000E-02  -0.846245E-03  -0.838339E-03   0.167663E-02   0.351845E-05   0.176379E-05  -0.879329E-05   0.197213E-04   0.172724E-05  -0.867169E-06
   0.605750E+01   0.250000E-02  -0.943331E-03  -0.934351E-03   0.186900E-02   0.404169E-05   0.203693E-05  -0.100149E-04   0.233705E-04   0.199655E-05  -0.983456E-06
   0.606000E+01   0.250000E-02  -0.103386E-02  -0.102381E-02   0.204832E-02   0.456843E-05   0.231482E-05  -0.112526E-04   0.272119E-04   0.227096E-05  -0.109738E-05
   0.606250E+01   0.250000E-02  -0.111745E-02  -0.110633E-02   0.221387E-02   0.509542E-05   0.259599E-05  -0.125087E-04   0.312185E-04   0.254903E-05  -0.120837E-05
   0.606500E+01   0.250000E-02  -0.119407E-02  -0.118187E-02   0.236562E-02   0.562090E-05   0.287946E-05  -0.137860E-04   0.353684E-04   0.282978E-05  -0.131613E-05
   0.606750E+01   0.250000E-02  -0.126393E-02  -0.125064E-02   0.250391E-02   0.614427E-05   0.316459E-05  -0.150883E-04   0.396417E-04   0.311251E-05  -0.142060E-05
   0.607000E+01   0.250000E-02  -0.132737E-02  -0.131297E-02   0.262934E-02   0.666475E-05   0.345094E-05  -0.164217E-04   0.440198E-04   0.339675E-05  -0.152189E-05
   0.607250E+01   0.250000E-02  -0.138472E-02  -0.136923E-02   0.274263E-02   0.718095E-05   0.373820E-05  -0.177904E-04   0.484874E-04   0.368220E-05  -0.162008E-05
   0.607500E+01   0.250000E-02  -0.143634E-02  -0.141973E-02   0.284458E-02   0.769224E-05   0.402617E-05  -0.191956E-04   0.530340E-04   0.396866E-05  -0.171525E-05
   0.607750E+01   0.250000E-02  -0.148264E-02  -0.146487E-02   0.293598E-02   0.819961E-05   0.431474E-05  -0.206382E-04   0.576508E-04   0.425598E-05  -0.180758E-05
   0.608000E+01   0.250000E-02  -0.152410E-02  -0.150513E-02   0.301762E-02   0.870382E-05   0.460388E-05  -0.221214E-04   0.623277E-04   0.454405E-05  -0.189736E-05
   0.608250E+01   0.250000E-02  -0.156113E-02  -0.154097E-02   0.309028E-02   0.920379E-05   0.489358E-05  -0.236496E-04   0.670549E-04   0.483284E-05  -0.198485E-05
   0.608500E+01   0.250000E-02  -0.159398E-02  -0.157265E-02   0.315468E-02   0.969817E-05   0.518381E-05  -0.252237E-04   0.718270E-04   0.512239E-05  -0.207017E-05
   0.608750E+01   0.250000E-02  -0.162297E-02  -0.160041E-02   0.321151E-02   0.101879E-04   0.547460E-05  -0.268414E-04   0.766420E-04   0.541271E-05  -0.215340E-05
   0.609000E+01   0.250000E-02  -0.164851E-02  -0.162463E-02   0.326143E-02   0.106752E-04   0.576604E-05  -0.285025E-04   0.814967E-04   0.570379E-05  -0.223481E-05
   0.609250E+01   0.250000E-02  -0.167101E-02  -0.164579E-02   0.330501E-02   0.111599E-04   0.605820E-05  -0.302104E-04   0.863851E-04   0.599566E-05  -0.231477E-05
   0.609500E+01   0.250000E-02  -0.169066E-02  -0.166418E-02   0.334283E-02   0.116400E-04   0.635113E-05  -0.319684E-04   0.913027E-04   0.628841E-05  -0.239346E-05
   0.609750E+01   0.250000E-02  -0.170757E-02  -0.167983E-02   0.337539E-02   0.121148E-04   0.664486E-05  -0.337751E-04   0.962497E-04   0.658213E-05  -0.247087E-05
   0.610000E+01   0.250000E-02  -0.172202E-02  -0.169289E-02   0.340317E-02   0.125867E-04   0.693948E-05  -0.356269E-04   0.101228E-03   0.687687E-05  -0.254705E-05
   0.610250E+01   0.250000E-02  -0.173441E-02  -0.170377E-02   0.342659E-02   0.130579E-04   0.723511E-05  -0.375240E-04   0.106236E-03   0.717263E-05  -0.262237E-05
   0.610500E+01   0.250000E-02  -0.174496E-02  -0.171289E-02   0.344605E-02   0.135266E-04   0.753184E-05  -0.394707E-04   0.111271E-03   0.746951E-05  -0.269721E-05
   0.610750E+01   0.250000E-02  -0.175365E-02  -0.172029E-02   0.346191E-02   0.139906E-04   0.782971E-05  -0.414702E-04   0.116331E-03   0.776763E-05  -0.277158E-05
   0.611000E+01   0.250000E-02  -0.176056E-02  -0.172581E-02   0.347451E-02   0.144505E-04   0.812877E-05  -0.435192E-04   0.121419E-03   0.806706E-05  -0.284530E-05
   0.611250E+01   0.250000E-02  -0.176601E-02  -0.172965E-02   0.348414E-02   0.149095E-04   0.842912E-05  -0.456134E-04   0.126538E-03   0.836784E-05  -0.291853E-05
   0.611500E+01   0.250000E-02  -0.177032E-02  -0.173233E-02   0.349109E-02   0.153686E-04   0.873089E-05  -0.477546E-04   0.131689E-03   0.867000E-05  -0.299179E-05
   0.611750E+01   0.250000E-02  -0.177348E-02  -0.173407E-02   0.349561E-02   0.158253E-04   0.903416E-05  -0.499489E-04   0.136869E-03   0.897367E-05  -0.306534E-05
   0.612000E+01   0.250000E-02  -0.177537E-02  -0.173462E-02   0.349793E-02   0.162774E-04   0.933894E-05  -0.521985E-04   0.142077E-03   0.927893E-05  -0.313891E-05
   0.612250E+01   0.250000E-02  -0.177618E-02  -0.173383E-02   0.349826E-02   0.167269E-04   0.964528E-05  -0.544982E-04   0.147317E-03   0.958584E-05  -0.321230E-05
   0.612500E+01   0.250000E-02  -0.177623E-02  -0.173210E-02   0.349679E-02   0.171772E-04   0.995333E-05  -0.568442E-04   0.152598E-03   0.989446E-05  -0.328595E-05
   0.612750E+01   0.250000E-02  -0.177564E-02  -0.172988E-02   0.349372E-02   0.176282E-04   0.102632E-04  -0.592409E-04   0.157917E-03   0.102049E-04  -0.336044E-05
   0.613000E+01   0.250000E-02  -0.177427E-02  -0.172712E-02   0.348919E-02   0.180765E-04   0.105750E-04  -0.616951E-04   0.163271E-03   0.105171E-04  -0.343570E-05
   0.613250E+01   0.250000E-02  -0.177207E-02  -0.172343E-02   0.348333E-02   0.185205E-04   0.108885E-04  -0.642073E-04   0.168660E-03   0.108313E-04  -0.351123E-05
   0.613500E+01   0.250000E-02  -0.176930E-02  -0.171887E-02   0.347630E-02   0.189635E-04   0.112041E-04  -0.667716E-04   0.174093E-03   0.111475E-04  -0.358713E-05
   0.613750E+01   0.250000E-02  -0.176619E-02  -0.171393E-02   0.346826E-02   0.194090E-04   0.115218E-04  -0.693854E-04   0.179578E-03   0.114659E-04  -0.366411E-05
   0.614000E+01   0.250000E-02  -0.176269E-02  -0.170887E-02   0.345927E-02   0.198552E-04   0.118416E-04  -0.720544E-04   0.185109E-03   0.117863E-04  -0.374250E-05
   0.614250E+01   0.250000E-02  -0.175863E-02  -0.170339E-02   0.344941E-02   0.202978E-04   0.121636E-04  -0.747865E-04   0.190680E-03   0.121088E-04  -0.382182E-05
   0.614500E+01   0.250000E-02  -0.175411E-02  -0.169721E-02   0.343883E-02   0.207371E-04   0.124879E-04  -0.775817E-04   0.196300E-03   0.124337E-04  -0.390173E-05
   0.614750E+01   0.250000E-02  -0.174938E-02  -0.169056E-02   0.342764E-02   0.211777E-04   0.128147E-04  -0.804320E-04   0.201981E-03   0.127612E-04  -0.398275E-05
   0.615000E+01   0.250000E-02  -0.174449E-02  -0.168391E-02   0.341589E-02   0.216217E-04   0.131438E-04  -0.833345E-04   0.207722E-03   0.130910E-04  -0.406556E-05
   0.615250E+01   0.250000E-02  -0.173933E-02  -0.167724E-02   0.340358E-02   0.220654E-04   0.134754E-04  -0.862988E-04   0.213514E-03   0.134232E-04  -0.415000E-05
   0.615500E+01   0.250000E-02  -0.173382E-02  -0.167021E-02   0.339083E-02   0.225051E-04   0.138096E-04  -0.893361E-04   0.219361E-03   0.137579E-04  -0.423550E-05
   0.615750E+01   0.250000E-02  -0.172814E-02  -0.166272E-02   0.337781E-02   0.229435E-04   0.141467E-04  -0.924423E-04   0.225275E-03   0.140957E-04  -0.432214E-05
   0.616000E+01   0.250000E-02  -0.172243E-02  -0.165510E-02   0.336449E-02   0.233854E-04   0.144865E-04  -0.956037E-04   0.231263E-03   0.144362E-04  -0.441069E-05
   0.616250E+01   0.250000E-02  -0.171664E-02  -0.164763E-02   0.335083E-02   0.238303E-04   0.148288E-04  -0.988214E-04   0.237315E-03   0.147792E-04  -0.450144E-05
   0.616500E+01   0.250000E-02  -0.171066E-02  -0.164016E-02   0.333693E-02   0.242733E-04   0.151742E-04  -0.102115E-03   0.243430E-03   0.151250E-04  -0.459387E-05
   0.616750E+01   0.250000E-02  -0.170455E-02  -0.163241E-02   0.332296E-02   0.247134E-04   0.155229E-04  -0.105493E-03   0.249623E-03   0.154743E-04  -0.468768E-05
   0.617000E+01   0.250000E-02  -0.169845E-02  -0.162442E-02   0.330896E-02   0.251550E-04   0.158748E-04  -0.108941E-03   0.255900E-03   0.158269E-04  -0.478342E-05
   0.617250E+01   0.250000E-02  -0.169237E-02  -0.161651E-02   0.329477E-02   0.256009E-04   0.162294E-04  -0.112443E-03   0.262252E-03   0.161822E-04  -0.488169E-05
   0.617500E+01   0.250000E-02  -0.168623E-02  -0.160878E-02   0.328043E-02   0.260482E-04   0.165871E-04  -0.116013E-03   0.268679E-03   0.165405E-04  -0.498228E-05
   0.617750E+01   0.250000E-02  -0.168004E-02  -0.160107E-02   0.326616E-02   0.264934E-04   0.169486E-04  -0.119680E-03   0.275194E-03   0.169024E-04  -0.508470E-05
   0.618000E+01   0.250000E-02  -0.167389E-02  -0.159318E-02   0.325206E-02   0.269381E-04   0.173141E-04  -0.123439E-03   0.281809E-03   0.172685E-04  -0.518915E-05
   0.618250E+01   0.250000E-02  -0.166781E-02  -0.158523E-02   0.323797E-02   0.273861E-04   0.176828E-04  -0.127261E-03   0.288512E-03   0.176380E-04  -0.529628E-05
   0.618500E+01   0.250000E-02  -0.166175E-02  -0.157744E-02   0.322377E-02   0.278378E-04   0.180544E-04  -0.131142E-03   0.295296E-03   0.180102E-04  -0.540626E-05
   0.618750E+01   0.250000E-02  -0.165569E-02  -0.156986E-02   0.320964E-02   0.282898E-04   0.184301E-04  -0.135115E-03   0.302177E-03   0.183863E-04  -0.551864E-05
   0.619000E+01   0.250000E-02  -0.164974E-02  -0.156232E-02   0.319584E-02   0.287411E-04   0.188106E-04  -0.139204E-03   0.309177E-03   0.187673E-04  -0.563331E-05
   0.619250E+01   0.250000E-02  -0.164389E-02  -0.155469E-02   0.318228E-02   0.291942E-04   0.191953E-04  -0.143384E-03   0.316287E-03   0.191526E-04  -0.575081E-05
   0.619500E+01   0.250000E-02  -0.163808E-02  -0.154710E-02   0.316870E-02   0.296510E-04   0.195830E-04  -0.147621E-03   0.323486E-03   0.195410E-04  -0.587151E-05
   0.619750E+01   0.250000E-02  -0.163232E-02  -0.153975E-02   0.315511E-02   0.301106E-04   0.199744E-04  -0.151932E-03   0.330780E-03   0.199328E-04  -0.599520E-05
   0.620000E+01   0.250000E-02  -0.162671E-02  -0.153262E-02   0.314186E-02   0.305710E-04   0.203711E-04  -0.156366E-03   0.338208E-03   0.203300E-04  -0.612163E-05
 
 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.590000E+01   0.500000E-02   0.174671E-01   0.174272E-01  -0.126286E-01   0.110936E-03   0.603791E-04  -0.924406E-04  -0.139553E-03   0.603298E-04  -0.227649E-04
   0.590250E+01   0.500000E-02   0.164761E-01   0.164492E-01  -0.122887E-01   0.106288E-03   0.557840E-04  -0.903616E-04  -0.173557E-03   0.561328E-04  -0.221090E-04
   0.590500E+01   0.500000E-02   0.148257E-01   0.148967E-01  -0.118583E-01   0.995280E-04   0.513202E-04  -0.109219E-03  -0.187180E-03   0.518595E-04  -0.209651E-04
   0.590750E+01   0.500000E-02   0.127391E-01   0.129745E-01  -0.113473E-01   0.907864E-04   0.469668E-04  -0.138384E-03  -0.182631E-03   0.475185E-04  -0.193758E-04
   0.591000E+01   0.500000E-02   0.105109E-01   0.109385E-01  -0.107696E-01   0.809452E-04   0.425539E-04  -0.164557E-03  -0.165130E-03   0.430091E-04  -0.175344E-04
   0.591250E+01   0.500000E-02   0.842068E-02   0.902585E-02  -0.101391E-01   0.710184E-04   0.379046E-04  -0.177105E-03  -0.140744E-03   0.382287E-04  -0.156667E-04
   0.591500E+01   0.500000E-02   0.666008E-02   0.739649E-02  -0.946777E-02   0.616509E-04   0.329524E-04  -0.171716E-03  -0.114765E-03   0.331634E-04  -0.139206E-04
   0.591750E+01   0.500000E-02   0.529992E-02   0.610593E-02  -0.876149E-02   0.530042E-04   0.277761E-04  -0.150882E-03  -0.913079E-04   0.279132E-04  -0.123259E-04
   0.592000E+01   0.500000E-02   0.430481E-02   0.511736E-02  -0.801722E-02   0.449539E-04   0.225654E-04  -0.121669E-03  -0.735074E-04   0.226647E-04  -0.108267E-04
   0.592250E+01   0.500000E-02   0.357845E-02   0.434207E-02  -0.722382E-02   0.373567E-04   0.175616E-04  -0.922794E-04  -0.633794E-04   0.176455E-04  -0.934678E-05
   0.592500E+01   0.500000E-02   0.301385E-02   0.368606E-02  -0.637017E-02   0.302036E-04   0.130048E-04  -0.689225E-04  -0.610789E-04   0.130815E-04  -0.784466E-05
   0.592750E+01   0.500000E-02   0.252818E-02   0.308284E-02  -0.545741E-02   0.236228E-04   0.909318E-05  -0.540357E-04  -0.643205E-04   0.916241E-05  -0.633700E-05
   0.593000E+01   0.500000E-02   0.207592E-02   0.250443E-02  -0.450786E-02   0.177981E-04   0.595116E-05  -0.463292E-04  -0.689073E-04   0.600966E-05  -0.488865E-05
   0.593250E+01   0.500000E-02   0.164492E-02   0.195455E-02  -0.356443E-02   0.128785E-04   0.360932E-05  -0.423645E-04  -0.704593E-04   0.365464E-05  -0.358240E-05
   0.593500E+01   0.500000E-02   0.124429E-02   0.145351E-02  -0.268060E-02   0.892590E-05   0.200426E-05  -0.386931E-04  -0.663608E-04   0.203627E-05  -0.248592E-05
   0.593750E+01   0.500000E-02   0.891065E-03   0.102340E-02  -0.190604E-02   0.590719E-05   0.100254E-05  -0.334036E-04  -0.566983E-04   0.102316E-05  -0.163088E-05
   0.594000E+01   0.500000E-02   0.599918E-03   0.678406E-03  -0.127425E-02   0.371745E-05   0.439954E-06  -0.264505E-04  -0.437239E-04   0.452116E-06  -0.101040E-05
   0.594250E+01   0.500000E-02   0.377377E-03   0.421092E-03  -0.796521E-03   0.221248E-05   0.160478E-06  -0.189652E-04  -0.304096E-04   0.167081E-06  -0.590164E-06
   0.594500E+01   0.500000E-02   0.220517E-03   0.243385E-03  -0.462980E-03   0.123720E-05   0.413793E-07  -0.122567E-04  -0.190860E-04   0.447008E-07  -0.323995E-06
   0.594750E+01   0.500000E-02   0.119040E-03   0.130255E-03  -0.248866E-03   0.645395E-06   0.829257E-09  -0.713077E-05  -0.108185E-04   0.238668E-08  -0.166403E-06
   0.595000E+01   0.500000E-02   0.590569E-04   0.641928E-04  -0.123054E-03   0.311831E-06  -0.764065E-08  -0.373379E-05  -0.554045E-05  -0.695707E-08  -0.794775E-07
   0.595250E+01   0.500000E-02   0.267959E-04   0.289796E-04  -0.556908E-04   0.138610E-06  -0.622033E-08  -0.175935E-05  -0.256318E-05  -0.593926E-08  -0.350680E-07
   0.595500E+01   0.500000E-02   0.110706E-04   0.119270E-04  -0.229632E-04   0.563441E-07  -0.343151E-08  -0.745721E-06  -0.107046E-05  -0.332356E-08  -0.142006E-07
   0.595750E+01   0.500000E-02   0.414823E-05   0.445610E-05  -0.859140E-05   0.208368E-07  -0.153283E-08  -0.284130E-06  -0.403117E-06  -0.149434E-08  -0.524600E-08
   0.596000E+01   0.500000E-02   0.140486E-05   0.150571E-05  -0.290615E-05   0.697991E-08  -0.584034E-09  -0.972209E-07  -0.136691E-06  -0.571394E-09  -0.175881E-08
   0.596250E+01   0.500000E-02   0.428722E-06   0.458667E-06  -0.886018E-06   0.211023E-08  -0.193857E-09  -0.298410E-07  -0.416683E-07  -0.190062E-09  -0.532847E-09
