 #the tildeD tensor -- Eq. 12 of TAS17
 # in units of [ dimensionless ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.617000E+01   0.000000E+00  -0.169832E-02  -0.162431E-02   0.330846E-02   0.251678E-04   0.158858E-04  -0.108915E-03   0.255877E-03   0.159129E-04  -0.478515E-05
   0.617250E+01   0.000000E+00  -0.169225E-02  -0.161640E-02   0.329430E-02   0.256139E-04   0.162410E-04  -0.112417E-03   0.262229E-03   0.162677E-04  -0.488343E-05
   0.617500E+01   0.000000E+00  -0.168611E-02  -0.160868E-02   0.327997E-02   0.260613E-04   0.165992E-04  -0.115988E-03   0.268656E-03   0.166255E-04  -0.498403E-05
   0.617750E+01   0.000000E+00  -0.167992E-02  -0.160096E-02   0.326571E-02   0.265065E-04   0.169613E-04  -0.119654E-03   0.275171E-03   0.169869E-04  -0.508644E-05
   0.618000E+01   0.000000E+00  -0.167378E-02  -0.159308E-02   0.325162E-02   0.269512E-04   0.173273E-04  -0.123412E-03   0.281785E-03   0.173525E-04  -0.519090E-05
   0.618250E+01   0.000000E+00  -0.166770E-02  -0.158513E-02   0.323754E-02   0.273994E-04   0.176965E-04  -0.127235E-03   0.288488E-03   0.177214E-04  -0.529805E-05
   0.618500E+01   0.000000E+00  -0.166163E-02  -0.157735E-02   0.322335E-02   0.278512E-04   0.180686E-04  -0.131116E-03   0.295271E-03   0.180932E-04  -0.540804E-05
   0.618750E+01   0.000000E+00  -0.165558E-02  -0.156977E-02   0.320923E-02   0.283033E-04   0.184447E-04  -0.135088E-03   0.302152E-03   0.184687E-04  -0.552042E-05
   0.619000E+01   0.000000E+00  -0.164963E-02  -0.156223E-02   0.319544E-02   0.287546E-04   0.188257E-04  -0.139177E-03   0.309152E-03   0.188492E-04  -0.563510E-05
   0.619250E+01   0.000000E+00  -0.164378E-02  -0.155460E-02   0.318190E-02   0.292077E-04   0.192108E-04  -0.143357E-03   0.316262E-03   0.192341E-04  -0.575261E-05
   0.619500E+01   0.000000E+00  -0.163797E-02  -0.154701E-02   0.316833E-02   0.296647E-04   0.195990E-04  -0.147594E-03   0.323460E-03   0.196220E-04  -0.587333E-05
   0.619750E+01   0.000000E+00  -0.163222E-02  -0.153966E-02   0.315475E-02   0.301244E-04   0.199908E-04  -0.151905E-03   0.330754E-03   0.200133E-04  -0.599703E-05
   0.620000E+01   0.000000E+00  -0.162661E-02  -0.153254E-02   0.314150E-02   0.305849E-04   0.203880E-04  -0.156339E-03   0.338181E-03   0.204099E-04  -0.612346E-05
 
 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.580000E+01   0.250000E-02   0.474674E-02   0.575958E-02  -0.148010E-01   0.596090E-03   0.747914E-04  -0.118567E-02   0.318160E-03  -0.284374E-04  -0.371158E-04
   0.580250E+01   0.250000E-02   0.481399E-02   0.582676E-02  -0.148574E-01   0.585823E-03   0.735872E-04  -0.119430E-02   0.331661E-03  -0.229464E-04  -0.395572E-04
   0.580500E+01   0.250000E-02   0.486682E-02   0.588262E-02  -0.149021E-01   0.575648E-03   0.724895E-04  -0.120262E-02   0.345323E-03  -0.175594E-04  -0.419828E-04
   0.580750E+01   0.250000E-02   0.491687E-02   0.593439E-02  -0.149350E-01   0.565499E-03   0.714844E-04  -0.121061E-02   0.359164E-03  -0.122820E-04  -0.443715E-04
   0.581000E+01   0.250000E-02   0.497710E-02   0.599241E-02  -0.149567E-01   0.555423E-03   0.705554E-04  -0.121801E-02   0.373499E-03  -0.712625E-05  -0.467090E-04
   0.581250E+01   0.250000E-02   0.504594E-02   0.605751E-02  -0.149679E-01   0.545484E-03   0.696803E-04  -0.122461E-02   0.388550E-03  -0.211461E-05  -0.489819E-04
   0.581500E+01   0.250000E-02   0.510957E-02   0.611981E-02  -0.149692E-01   0.535654E-03   0.688236E-04  -0.123048E-02   0.404177E-03   0.271864E-05  -0.511663E-04
   0.581750E+01   0.250000E-02   0.515983E-02   0.617140E-02  -0.149602E-01   0.525818E-03   0.679299E-04  -0.123579E-02   0.420033E-03   0.732348E-05  -0.532233E-04
   0.582000E+01   0.250000E-02   0.520453E-02   0.621673E-02  -0.149407E-01   0.515867E-03   0.669181E-04  -0.124048E-02   0.435911E-03   0.116271E-04  -0.551058E-04
   0.582250E+01   0.250000E-02   0.525727E-02   0.626696E-02  -0.149111E-01   0.505760E-03   0.656788E-04  -0.124421E-02   0.451823E-03   0.155283E-04  -0.567659E-04
   0.582500E+01   0.250000E-02   0.532059E-02   0.632583E-02  -0.148724E-01   0.495505E-03   0.640795E-04  -0.124658E-02   0.467726E-03   0.189024E-04  -0.581548E-04
   0.582750E+01   0.250000E-02   0.538443E-02   0.638582E-02  -0.148254E-01   0.485086E-03   0.619871E-04  -0.124731E-02   0.483264E-03   0.216263E-04  -0.592178E-04
   0.583000E+01   0.250000E-02   0.544065E-02   0.643916E-02  -0.147701E-01   0.474424E-03   0.593120E-04  -0.124617E-02   0.497833E-03   0.236265E-04  -0.598922E-04
   0.583250E+01   0.250000E-02   0.549371E-02   0.648827E-02  -0.147067E-01   0.463416E-03   0.560672E-04  -0.124275E-02   0.510859E-03   0.249400E-04  -0.601161E-04
   0.583500E+01   0.250000E-02   0.555458E-02   0.654238E-02  -0.146360E-01   0.452029E-03   0.524171E-04  -0.123649E-02   0.521931E-03   0.257597E-04  -0.598464E-04
   0.583750E+01   0.250000E-02   0.562764E-02   0.660606E-02  -0.145592E-01   0.440338E-03   0.486847E-04  -0.122679E-02   0.530695E-03   0.264346E-04  -0.590769E-04
   0.584000E+01   0.250000E-02   0.570776E-02   0.667537E-02  -0.144777E-01   0.428473E-03   0.452974E-04  -0.121326E-02   0.536725E-03   0.274060E-04  -0.578475E-04
   0.584250E+01   0.250000E-02   0.578925E-02   0.674520E-02  -0.143920E-01   0.416524E-03   0.426809E-04  -0.119570E-02   0.539606E-03   0.290917E-04  -0.562431E-04
   0.584500E+01   0.250000E-02   0.587388E-02   0.681704E-02  -0.143027E-01   0.404522E-03   0.411395E-04  -0.117404E-02   0.539148E-03   0.317577E-04  -0.543837E-04
   0.584750E+01   0.250000E-02   0.596887E-02   0.689779E-02  -0.142105E-01   0.392517E-03   0.407756E-04  -0.114839E-02   0.535504E-03   0.354313E-04  -0.524058E-04
   0.585000E+01   0.250000E-02   0.607919E-02   0.699277E-02  -0.141163E-01   0.380608E-03   0.414818E-04  -0.111905E-02   0.529070E-03   0.398953E-04  -0.504359E-04
   0.585250E+01   0.250000E-02   0.620420E-02   0.710225E-02  -0.140211E-01   0.368860E-03   0.430077E-04  -0.108649E-02   0.520284E-03   0.447675E-04  -0.485596E-04
   0.585500E+01   0.250000E-02   0.634166E-02   0.722476E-02  -0.139252E-01   0.357173E-03   0.450643E-04  -0.105125E-02   0.509502E-03   0.496277E-04  -0.468025E-04
   0.585750E+01   0.250000E-02   0.649358E-02   0.736238E-02  -0.138291E-01   0.345280E-03   0.474152E-04  -0.101369E-02   0.496990E-03   0.541340E-04  -0.451364E-04
   0.586000E+01   0.250000E-02   0.666756E-02   0.752200E-02  -0.137337E-01   0.332838E-03   0.499172E-04  -0.974015E-03   0.482934E-03   0.580855E-04  -0.435065E-04
   0.586250E+01   0.250000E-02   0.687267E-02   0.771197E-02  -0.136403E-01   0.319523E-03   0.525114E-04  -0.932260E-03   0.467416E-03   0.614216E-04  -0.418648E-04
   0.586500E+01   0.250000E-02   0.711561E-02   0.793879E-02  -0.135510E-01   0.305044E-03   0.551854E-04  -0.888434E-03   0.450395E-03   0.641819E-04  -0.401893E-04
   0.586750E+01   0.250000E-02   0.740248E-02   0.820870E-02  -0.134677E-01   0.289155E-03   0.579375E-04  -0.842530E-03   0.431725E-03   0.664545E-04  -0.384866E-04
   0.587000E+01   0.250000E-02   0.774451E-02   0.853261E-02  -0.133926E-01   0.271748E-03   0.607549E-04  -0.794504E-03   0.411196E-03   0.683351E-04  -0.367804E-04
   0.587250E+01   0.250000E-02   0.816051E-02   0.892781E-02  -0.133285E-01   0.252957E-03   0.636041E-04  -0.744240E-03   0.388536E-03   0.699015E-04  -0.350947E-04
   0.587500E+01   0.250000E-02   0.867328E-02   0.941419E-02  -0.132788E-01   0.233198E-03   0.664253E-04  -0.691498E-03   0.363383E-03   0.712024E-04  -0.334408E-04
   0.587750E+01   0.250000E-02   0.930493E-02   0.100102E-01  -0.132466E-01   0.213104E-03   0.691241E-04  -0.635857E-03   0.335213E-03   0.722559E-04  -0.318165E-04
   0.588000E+01   0.250000E-02   0.100758E-01   0.107332E-01  -0.132337E-01   0.193440E-03   0.715577E-04  -0.576685E-03   0.303168E-03   0.730496E-04  -0.302211E-04
   0.588250E+01   0.250000E-02   0.110031E-01   0.115997E-01  -0.132394E-01   0.175020E-03   0.735227E-04  -0.513166E-03   0.265812E-03   0.735337E-04  -0.286800E-04
   0.588500E+01   0.250000E-02   0.120934E-01   0.126155E-01  -0.132598E-01   0.158653E-03   0.747569E-04  -0.444333E-03   0.221056E-03   0.736070E-04  -0.272687E-04
   0.588750E+01   0.250000E-02   0.133252E-01   0.137545E-01  -0.132875E-01   0.145144E-03   0.749697E-04  -0.369267E-03   0.166648E-03   0.731074E-04  -0.261207E-04
   0.589000E+01   0.250000E-02   0.146290E-01   0.149365E-01  -0.133097E-01   0.135234E-03   0.739099E-04  -0.287916E-03   0.101418E-03   0.718365E-04  -0.254005E-04
   0.589250E+01   0.250000E-02   0.158713E-01   0.160191E-01  -0.133072E-01   0.129331E-03   0.714656E-04  -0.202875E-03   0.269502E-04   0.696337E-04  -0.252261E-04
   0.589500E+01   0.250000E-02   0.168562E-01   0.168148E-01  -0.132542E-01   0.127011E-03   0.677594E-04  -0.121337E-03  -0.512286E-04   0.664834E-04  -0.255565E-04
   0.589750E+01   0.250000E-02   0.173590E-01   0.171347E-01  -0.131216E-01   0.126651E-03   0.631755E-04  -0.551038E-04  -0.123967E-03   0.625832E-04  -0.261128E-04
   0.590000E+01   0.250000E-02   0.171902E-01   0.168455E-01  -0.128853E-01   0.125726E-03   0.582622E-04  -0.168957E-04  -0.180839E-03   0.582995E-04  -0.264240E-04
   0.590250E+01   0.250000E-02   0.162682E-01   0.159155E-01  -0.125334E-01   0.121828E-03   0.535235E-04  -0.139279E-04  -0.213878E-03   0.540050E-04  -0.260182E-04
   0.590500E+01   0.250000E-02   0.146650E-01   0.144324E-01  -0.120700E-01   0.113831E-03   0.492096E-04  -0.427149E-04  -0.220817E-03   0.498974E-04  -0.246585E-04
   0.590750E+01   0.250000E-02   0.125983E-01   0.125856E-01  -0.115112E-01   0.102341E-03   0.452423E-04  -0.891642E-04  -0.205839E-03   0.459243E-04  -0.224622E-04
   0.591000E+01   0.250000E-02   0.103699E-01   0.106192E-01  -0.108789E-01   0.891484E-04   0.413241E-04  -0.134454E-03  -0.177295E-03   0.418660E-04  -0.198174E-04
   0.591250E+01   0.250000E-02   0.827487E-02   0.876697E-02  -0.101957E-01   0.761381E-04   0.371470E-04  -0.163066E-03  -0.144016E-03   0.375031E-04  -0.171644E-04
   0.591500E+01   0.250000E-02   0.651844E-02   0.719156E-02  -0.948048E-02   0.644578E-04   0.325617E-04  -0.168257E-03  -0.112613E-03   0.327512E-04  -0.147952E-04
   0.591750E+01   0.250000E-02   0.517677E-02   0.595141E-02  -0.874374E-02   0.543508E-04   0.276257E-04  -0.152662E-03  -0.869713E-04   0.276964E-04  -0.127842E-04
   0.592000E+01   0.250000E-02   0.421046E-02   0.500908E-02  -0.798344E-02   0.455100E-04   0.225496E-04  -0.124972E-03  -0.691217E-04   0.225492E-04  -0.110458E-04
   0.592250E+01   0.250000E-02   0.351482E-02   0.427271E-02  -0.718617E-02   0.375404E-04   0.176092E-04  -0.952278E-04  -0.598934E-04   0.175731E-04  -0.944581E-05
   0.592500E+01   0.250000E-02   0.297583E-02   0.364564E-02  -0.633660E-02   0.302322E-04   0.130745E-04  -0.709471E-04  -0.586381E-04   0.130246E-04  -0.788982E-05
   0.592750E+01   0.250000E-02   0.250778E-02   0.306124E-02  -0.543144E-02   0.235944E-04   0.916314E-05  -0.552149E-04  -0.627162E-04   0.911255E-05  -0.635955E-05
   0.593000E+01   0.250000E-02   0.206583E-02   0.249358E-02  -0.448973E-02   0.177535E-04   0.601108E-05  -0.469293E-04  -0.678718E-04   0.596687E-05  -0.490145E-05
   0.593250E+01   0.250000E-02   0.164011E-02   0.194921E-02  -0.355268E-02   0.128346E-04   0.365535E-05  -0.426270E-04  -0.697865E-04   0.362082E-05  -0.359033E-05
   0.593500E+01   0.250000E-02   0.124194E-02   0.145078E-02  -0.267339E-02   0.888942E-05   0.203648E-05  -0.387811E-04  -0.659203E-04   0.201208E-05  -0.249090E-05
   0.593750E+01   0.250000E-02   0.889824E-03   0.102191E-02  -0.190176E-02   0.588011E-05   0.102319E-05  -0.334124E-04  -0.564124E-04   0.100751E-05  -0.163390E-05
   0.594000E+01   0.250000E-02   0.599213E-03   0.677546E-03  -0.127178E-02   0.369915E-05   0.452120E-06  -0.264308E-04  -0.435439E-04   0.442934E-06  -0.101212E-05
   0.594250E+01   0.250000E-02   0.376967E-03   0.420592E-03  -0.795139E-03   0.220114E-05   0.167084E-06  -0.189412E-04  -0.303016E-04   0.162148E-06  -0.591072E-06
   0.594500E+01   0.250000E-02   0.220283E-03   0.243103E-03  -0.462232E-03   0.123073E-05   0.446957E-07  -0.122378E-04  -0.190252E-04   0.422502E-07  -0.324431E-06
   0.594750E+01   0.250000E-02   0.118915E-03   0.130105E-03  -0.248481E-03   0.641997E-06   0.237299E-08  -0.711869E-05  -0.107867E-04   0.124994E-08  -0.166591E-06
   0.595000E+01   0.250000E-02   0.589942E-04   0.641185E-04  -0.122868E-03   0.310189E-06  -0.697312E-08  -0.372713E-05  -0.552503E-05  -0.745346E-08  -0.795486E-07
   0.595250E+01   0.250000E-02   0.267671E-04   0.289458E-04  -0.556068E-04   0.137883E-06  -0.595212E-08  -0.175612E-05  -0.255633E-05  -0.614393E-08  -0.350906E-07
   0.595500E+01   0.250000E-02   0.110585E-04   0.119129E-04  -0.229284E-04   0.560496E-07  -0.333154E-08  -0.744327E-06  -0.106768E-05  -0.340300E-08  -0.142061E-07
   0.595750E+01   0.250000E-02   0.414361E-05   0.445074E-05  -0.857822E-05   0.207283E-07  -0.149839E-08  -0.283592E-06  -0.402091E-06  -0.152313E-08  -0.524665E-08
   0.596000E+01   0.250000E-02   0.140327E-05   0.150386E-05  -0.290162E-05   0.694364E-08  -0.573116E-09  -0.970354E-07  -0.136347E-06  -0.581032E-09  -0.175856E-08
   0.596250E+01   0.250000E-02   0.428222E-06   0.458094E-06  -0.884612E-06   0.209928E-08  -0.190690E-09  -0.297837E-07  -0.415644E-07  -0.193013E-09  -0.532629E-09
   0.596500E+01   0.250000E-02   0.117446E-06   0.125455E-06  -0.242426E-06   0.571085E-09  -0.557738E-10  -0.819051E-08  -0.113721E-07  -0.563950E-10  -0.145261E-09
   0.596750E+01   0.250000E-02   0.288853E-07   0.308175E-07  -0.595842E-07   0.139443E-09  -0.144144E-10  -0.201554E-08  -0.278811E-08  -0.145648E-10  -0.355706E-10
   0.597000E+01   0.250000E-02   0.635862E-08   0.677693E-08  -0.131091E-07   0.304964E-10  -0.330023E-11  -0.443303E-09  -0.611616E-09  -0.333313E-11  -0.780257E-11
   0.597250E+01   0.250000E-02   0.125080E-08   0.133190E-08  -0.257741E-08   0.596347E-11  -0.670246E-12  -0.870457E-10  -0.119880E-09  -0.676652E-12  -0.153028E-11
   0.597500E+01   0.250000E-02   0.219559E-09   0.233609E-09  -0.452228E-09   0.104113E-11  -0.120780E-12  -0.152432E-10  -0.209691E-10  -0.121937E-12  -0.267918E-12
   0.597750E+01   0.250000E-02   0.343492E-10   0.365213E-10  -0.707222E-10   0.162056E-12  -0.193426E-13  -0.237811E-11  -0.326927E-11  -0.195034E-13  -0.418060E-13
   0.598000E+01   0.250000E-02   0.478342E-11   0.508277E-11  -0.984554E-11   0.224622E-13  -0.275981E-14  -0.330285E-12  -0.453791E-12  -0.274899E-14  -0.581234E-14
   0.598250E+01   0.250000E-02   0.591645E-12   0.628359E-12  -0.121756E-11   0.276787E-14  -0.345771E-15  -0.408477E-13  -0.560764E-13  -0.348176E-15  -0.716987E-15
   0.598500E+01   0.250000E-02   0.644679E-13   0.684312E-13  -0.132642E-12   0.303784E-15  -0.413815E-16  -0.445686E-14  -0.610215E-14  -0.346546E-16  -0.782245E-16
   0.598750E+01   0.250000E-02   0.578936E-14   0.610445E-14  -0.118756E-13   0.272405E-16  -0.384922E-17  -0.494434E-15  -0.642314E-15  -0.281833E-17  -0.654596E-17
   0.599000E+01   0.250000E-02  -0.967306E-15  -0.947244E-15   0.204105E-14   0.562978E-17   0.170230E-17  -0.116495E-15  -0.116098E-15   0.169908E-17  -0.134143E-17
   0.599250E+01   0.250000E-02  -0.155421E-13  -0.153392E-13   0.310796E-13   0.497830E-16   0.231231E-16  -0.122840E-15   0.216708E-15   0.234814E-16  -0.139038E-16
   0.599500E+01   0.250000E-02  -0.145111E-12  -0.143695E-12   0.289023E-12   0.464476E-15   0.215004E-15  -0.144444E-14   0.161982E-14   0.219488E-15  -0.129280E-15
   0.599750E+01   0.250000E-02  -0.119337E-11  -0.118202E-11   0.237173E-11   0.381743E-14   0.177056E-14  -0.113828E-13   0.141285E-13   0.180597E-14  -0.106306E-14
   0.600000E+01   0.250000E-02  -0.870708E-11  -0.862643E-11   0.172733E-10   0.278692E-13   0.129312E-13  -0.845098E-13   0.102055E-12   0.131879E-13  -0.775767E-14
   0.600250E+01   0.250000E-02  -0.564820E-10  -0.559692E-10   0.111923E-09   0.180996E-12   0.840446E-13  -0.554026E-12   0.659786E-12   0.857356E-13  -0.503688E-13
   0.600500E+01   0.250000E-02  -0.326197E-09  -0.323274E-09   0.645974E-09   0.104711E-11   0.486684E-12  -0.321696E-11   0.382142E-11   0.496625E-12  -0.291210E-12
   0.600750E+01   0.250000E-02  -0.167922E-08  -0.166429E-08   0.332450E-08   0.540326E-11   0.251420E-11  -0.165978E-10   0.198145E-10   0.256596E-11  -0.150117E-11
   0.601000E+01   0.250000E-02  -0.771582E-08  -0.764747E-08   0.152747E-07   0.249021E-10   0.116014E-10  -0.762723E-10   0.920070E-10   0.118409E-10  -0.690881E-11
   0.601250E+01   0.250000E-02  -0.316928E-07  -0.314124E-07   0.627434E-07   0.102658E-09   0.478882E-10  -0.312927E-09   0.382872E-09   0.488741E-10  -0.284306E-10
   0.601500E+01   0.250000E-02  -0.116571E-06  -0.115541E-06   0.230795E-06   0.379208E-09   0.177133E-09  -0.114899E-08   0.142960E-08   0.180759E-09  -0.104794E-09
   0.601750E+01   0.250000E-02  -0.384712E-06  -0.381311E-06   0.761712E-06   0.125765E-08   0.588321E-09  -0.378467E-08   0.479836E-08   0.600263E-09  -0.346684E-09
   0.602000E+01   0.250000E-02  -0.114179E-05  -0.113171E-05   0.226077E-05   0.375373E-08   0.175880E-08  -0.112116E-07   0.145121E-07   0.179415E-08  -0.103180E-08
   0.602250E+01   0.250000E-02  -0.305569E-05  -0.302873E-05   0.605045E-05   0.101108E-07   0.474616E-08  -0.299519E-07   0.396663E-07   0.484046E-08  -0.277024E-08
   0.602500E+01   0.250000E-02  -0.739724E-05  -0.733203E-05   0.146474E-04   0.246582E-07   0.115995E-07  -0.723859E-07   0.983373E-07   0.118271E-07  -0.673127E-08
   0.602750E+01   0.250000E-02  -0.162582E-04  -0.161150E-04   0.321944E-04   0.546608E-07   0.257754E-07  -0.158841E-06   0.222030E-06   0.262740E-07  -0.148587E-07
   0.603000E+01   0.250000E-02  -0.325836E-04  -0.322967E-04   0.645248E-04   0.110636E-06   0.523141E-07  -0.317882E-06   0.458716E-06   0.533097E-07  -0.299293E-07
   0.603250E+01   0.250000E-02  -0.598443E-04  -0.593173E-04   0.118515E-03   0.205539E-06   0.974893E-07  -0.583209E-06   0.871804E-06   0.993098E-07  -0.552926E-07
   0.603500E+01   0.250000E-02  -0.101304E-03  -0.100412E-03   0.200631E-03   0.352562E-06   0.167806E-06  -0.986830E-06   0.153329E-05   0.170871E-06  -0.942396E-07
   0.603750E+01   0.250000E-02  -0.159075E-03  -0.157672E-03   0.315059E-03   0.562063E-06   0.268566E-06  -0.155039E-05   0.251196E-05   0.273351E-06  -0.149154E-06
   0.604000E+01   0.250000E-02  -0.233345E-03  -0.231282E-03   0.462183E-03   0.838816E-06   0.402552E-06  -0.227836E-05   0.386062E-05   0.409524E-06  -0.220789E-06
   0.604250E+01   0.250000E-02  -0.322167E-03  -0.319308E-03   0.638153E-03   0.118085E-05   0.569401E-06  -0.315658E-05   0.560706E-05   0.578957E-06  -0.308002E-06
   0.604500E+01   0.250000E-02  -0.421904E-03  -0.418139E-03   0.835762E-03   0.158030E-05   0.765933E-06  -0.415713E-05   0.775196E-05   0.778344E-06  -0.408082E-06
   0.604750E+01   0.250000E-02  -0.528106E-03  -0.523356E-03   0.104619E-02   0.202577E-05   0.987198E-06  -0.524685E-05   0.102736E-04   0.100259E-05  -0.517466E-06
   0.605000E+01   0.250000E-02  -0.636427E-03  -0.630647E-03   0.126083E-02   0.250492E-05   0.122772E-05  -0.639520E-05   0.131364E-04   0.124608E-05  -0.632523E-06
   0.605250E+01   0.250000E-02  -0.743266E-03  -0.736430E-03   0.147255E-02   0.300673E-05   0.148247E-05  -0.757897E-05   0.163003E-04   0.150370E-05  -0.750124E-06
   0.605500E+01   0.250000E-02  -0.846040E-03  -0.838134E-03   0.167622E-02   0.352263E-05   0.174740E-05  -0.878400E-05   0.197255E-04   0.177130E-05  -0.867912E-06
   0.605750E+01   0.250000E-02  -0.943132E-03  -0.934152E-03   0.186860E-02   0.404649E-05   0.201949E-05  -0.100048E-04   0.233755E-04   0.204583E-05  -0.984309E-06
   0.606000E+01   0.250000E-02  -0.103367E-02  -0.102362E-02   0.204794E-02   0.457381E-05   0.229661E-05  -0.112418E-04   0.272177E-04   0.232513E-05  -0.109834E-05
   0.606250E+01   0.250000E-02  -0.111727E-02  -0.110615E-02   0.221351E-02   0.510135E-05   0.257728E-05  -0.124974E-04   0.312250E-04   0.260774E-05  -0.120942E-05
   0.606500E+01   0.250000E-02  -0.119389E-02  -0.118170E-02   0.236527E-02   0.562735E-05   0.286050E-05  -0.137741E-04   0.353756E-04   0.289267E-05  -0.131727E-05
   0.606750E+01   0.250000E-02  -0.126376E-02  -0.125047E-02   0.250358E-02   0.615121E-05   0.314558E-05  -0.150760E-04   0.396495E-04   0.317923E-05  -0.142183E-05
   0.607000E+01   0.250000E-02  -0.132721E-02  -0.131282E-02   0.262903E-02   0.667217E-05   0.343207E-05  -0.164089E-04   0.440281E-04   0.346694E-05  -0.152320E-05
